# index, _pos
18728,"array([5132.79797101, 1324.62136896])"
18729,"array([4694.11749242, 3772.71322919])"
18730,"array([-3930.02952376,  -420.20836534])"
18731,"array([-3068.92126349,  6239.66248642])"
18732,"array([ 3060.18692087, -5854.0069022 ])"
18733,"array([2136.00517789, -922.95385681])"
18734,"array([-6840.76574486,   888.11216141])"
18735,"array([-4273.51063962,  4382.83977486])"
18736,"array([-225.71393106,   85.46260481])"
18737,"array([-4135.93283466,  4011.83028498])"
18738,"array([4836.02001471, 5858.83359249])"
18739,"array([ 89.95425792, 212.91840129])"
18740,"array([-5604.67349282,  -787.164878  ])"
18741,"array([-173.96344614,  560.93726872])"
18742,"array([-326.77219823,  245.81531908])"
18743,"array([-502.75517755, -231.17431115])"
18744,"array([4836.52847874, 1890.50510745])"
18745,"array([103.14928429, 494.1040911 ])"
18746,"array([-622.32212451,   49.44156262])"
18747,"array([ 4138.84410782, -2780.31738802])"
18748,"array([-4452.70767556,  4966.81563021])"
18749,"array([-4913.01606952,   420.85518816])"
18750,"array([-3487.07513828, -4510.76388942])"
18751,"array([  76.40181807, -230.67736392])"
18752,"array([ 4930.21505659, -1278.0325557 ])"
18753,"array([-3917.30988328, -2675.85514383])"
18754,"array([7114.01808374, -299.84301725])"
18755,"array([  31.83077039, 6244.45623125])"
18756,"array([-4993.39960094,  4276.95672485])"
18757,"array([ 12.41301932, 485.19170467])"
18758,"array([117.38058466, 486.14628747])"
18759,"array([-1460.0653147 , -4986.56598791])"
18760,"array([-6461.85214433,  -261.84011183])"
18761,"array([6815.61530476, 1545.45245707])"
18762,"array([-3533.13993165,  -782.92144575])"
18763,"array([2623.013846  ,  434.23581453])"
18764,"array([ 487.26187266, -499.68261565])"
18765,"array([2894.44336273, 5133.54754146])"
18766,"array([-1591.31226918, -1424.70889095])"
18767,"array([-1468.22531227, -2611.28010436])"
18768,"array([  -84.65701058, -4660.09755971])"
18769,"array([ 383.54197939, 5773.42585635])"
18770,"array([-4988.42037622,  1753.2343305 ])"
18771,"array([ 255.51325214, -441.95571164])"
18772,"array([-334.32357087,  473.5209776 ])"
18773,"array([-175.75285076, 4769.46204657])"
18774,"array([-1098.22122875,  7012.9316937 ])"
18775,"array([  968.71259687, -3142.48072542])"
18776,"array([-1179.87189603,  7243.68815997])"
18777,"array([3465.51902383,  106.98481139])"
18778,"array([-98.20497026, 430.61293597])"
18779,"array([ 5937.59617288, -1546.72464335])"
18780,"array([-238.50991012, 5198.93511869])"
18781,"array([1290.00586331, 6151.83302056])"
18782,"array([-264.41871475, -573.54900887])"
18783,"array([ -27.35715746, -569.986095  ])"
18784,"array([467.9498714 , 392.65302577])"
18785,"array([-1017.9602931 ,  4257.86409078])"
18786,"array([-2254.49693468, -6001.51097031])"
18787,"array([4321.45843675, -139.30508413])"
18788,"array([-514.21761055,  -71.36782929])"
18789,"array([5220.91299815, 2697.47308315])"
18790,"array([149.06517275, 339.39738064])"
18791,"array([-762.13691492,  -45.23780981])"
18792,"array([ 1545.06985775, -3007.1903769 ])"
18793,"array([  255.16659534, -3981.28834533])"
18794,"array([5845.47207703, 1913.60291596])"
18795,"array([ -304.903103  , -3682.05498016])"
18796,"array([ 3935.85531348, -5532.48533192])"
18797,"array([-4477.20166316,   711.47802091])"
18798,"array([-2318.9892121 , -2987.02990159])"
18799,"array([ 371.55988251, 2933.16282264])"
18800,"array([-3121.12935993,  6446.8902543 ])"
18801,"array([-5762.6581213 , -3102.27978677])"
18802,"array([ 2741.15679684, -1381.16077865])"
18803,"array([-6625.3470833,  3152.9240471])"
18804,"array([2763.29925493,  584.26783403])"
18805,"array([ 4579.02641715, -3837.2061013 ])"
18806,"array([-3208.37840345,  5995.54620247])"
18807,"array([ -682.67592019, -7312.31784444])"
18808,"array([  751.37089775, -4701.59684129])"
18809,"array([-1949.45610651,  7429.40430214])"
18810,"array([  915.6128532 , -2925.68182201])"
18811,"array([-3633.07883246, -1639.18782758])"
18812,"array([-3350.1146893 ,   100.69696759])"
18813,"array([ 3086.40223944, -3505.88342907])"
18814,"array([-2462.3555422 ,  7009.33914851])"
18815,"array([-3774.22123978,  1872.62150052])"
18816,"array([-3625.30596455,  2405.60810568])"
18817,"array([-1565.13650965, -5722.58148487])"
18818,"array([3083.8936954 , 4345.63497912])"
18819,"array([-2647.70490799,  4370.32016853])"
18820,"array([ 6211.27521835, -1524.97568819])"
18821,"array([2835.65103758, 2833.41549174])"
18822,"array([ 3061.01355707, -1478.89012402])"
18823,"array([2794.69848489, 4986.34376579])"
18824,"array([ 6525.61463412, -1701.05264361])"
18825,"array([-2820.87815954, -4917.51810639])"
18826,"array([-3731.90654026, -2981.20907239])"
18827,"array([-2709.99949679, -4617.54952502])"
18828,"array([3433.37216795, 5035.40446357])"
18829,"array([-2542.2833381 , -3400.07604212])"
18830,"array([ 4702.04421514, -1345.27576635])"
18831,"array([ 4300.94768737, -1139.07727119])"
18832,"array([ 1891.38196413, -3498.75924415])"
18833,"array([-5952.92417795,  1162.08684188])"
18834,"array([-4697.73487794, -3875.2141455 ])"
18835,"array([3666.00951777, 1247.29085296])"
18836,"array([4950.39276238, 4811.55482009])"
18837,"array([-3343.23114217, -4194.98080692])"
18838,"array([-1914.09242409, -2862.87861827])"
18839,"array([-2734.38396995,  3336.90650881])"
18840,"array([ 1084.32925071, -1795.46322956])"
18841,"array([1502.94580835, 2101.94376606])"
18842,"array([1827.71080022, 4424.45531317])"
18843,"array([-4290.47553545,  -719.08514839])"
18844,"array([4396.58514197, 3694.94611232])"
18845,"array([-935.48541879, 5234.85412991])"
18846,"array([-1917.2330177 , -3080.42566074])"
18847,"array([-7424.45408739, -1038.73622134])"
18848,"array([2628.77415017, 3331.31953873])"
18849,"array([-5521.3840747 ,  -499.84887292])"
18850,"array([-5723.37507222,  4085.2007744 ])"
18851,"array([-2825.3580059 ,  7107.84005886])"
18852,"array([ -606.02421447, -5499.30104859])"
18853,"array([-5097.78953208, -1637.89182063])"
18854,"array([-2240.96247575,  2069.71728124])"
18855,"array([-2510.90961733,  6018.24283574])"
18856,"array([2517.08735876,  -48.9193184 ])"
18857,"array([-2511.88965112,  4294.05369922])"
18858,"array([ 2523.08503416, -5285.85201608])"
18859,"array([2636.75620594, 4916.06663047])"
18860,"array([ 3061.58387654, -2435.25850758])"
18861,"array([-3433.35502721, -4748.26663504])"
18862,"array([-5700.51838155,  1441.83524634])"
18863,"array([2123.84293836, 6341.03114705])"
18864,"array([ -756.32720136, -4864.27380797])"
18865,"array([-2018.38138756, -5587.57743333])"
18866,"array([135.47895305, -99.85950576])"
18867,"array([ 201.07843817, -247.36270756])"
18868,"array([-2553.51852029,  1097.7964709 ])"
18869,"array([-3267.25640408, -6354.11899332])"
18870,"array([-398.02489963,  342.12111423])"
18871,"array([ 1000.71448915, -4746.90001762])"
18872,"array([-2582.92990123, -5090.92735427])"
18873,"array([-3679.85710513,  2530.04366735])"
18874,"array([ 1366.55490011, -1574.16093724])"
18875,"array([-455.45024955,   93.03265954])"
18876,"array([ -945.9359547 , -3197.13154998])"
18877,"array([-2681.26988726,    83.25926944])"
18878,"array([-3301.68087093,  4265.19350418])"
18879,"array([ 111.44451214, -159.09313479])"
18880,"array([-764.52418285,  232.77309776])"
18881,"array([3753.86734286, 6492.79901134])"
18882,"array([-3328.00386814,  4015.75366473])"
18883,"array([2597.54167871, 3045.84506235])"
18884,"array([583.43460137, 482.65674711])"
18885,"array([-1048.04407555,  2404.01670649])"
18886,"array([-3256.07079695,  5181.11812426])"
18887,"array([  909.31454561, -4340.63387005])"
18888,"array([4349.26203942, 4714.64411121])"
18889,"array([-5149.58856878,   202.98185974])"
18890,"array([ 1870.82551837, -2457.286814  ])"
18891,"array([-4430.51612636, -2856.33434767])"
18892,"array([-6116.28580245, -1181.87151716])"
18893,"array([1467.72232865, 7355.99527305])"
18894,"array([240.18783964, -13.9191705 ])"
18895,"array([3703.62088064, 5099.00773157])"
18896,"array([-4988.47588535, -4897.83719061])"
18897,"array([ 5833.69460116, -1154.79723779])"
18898,"array([ 4080.83701298, -4604.17647461])"
18899,"array([54.85488461, 59.10547713])"
18900,"array([6593.36961532,  157.56284182])"
18901,"array([-5192.40170015, -1037.31205743])"
18902,"array([ 3063.61377356, -1707.38843647])"
18903,"array([-4966.34114611,  -901.28421602])"
18904,"array([  18.98447821, -169.00214672])"
18905,"array([ 202.51206217, -320.78821001])"
18906,"array([-1570.55275402,  4979.52576472])"
18907,"array([-7369.27854174, -1303.24878783])"
18908,"array([ 3946.75965821, -4007.22809295])"
18909,"array([-759.94841893,  206.45262056])"
18910,"array([308.2879976 , -49.51123952])"
18911,"array([ 6096.77986561, -2346.59624247])"
18912,"array([-766.21506357, 2458.03380332])"
18913,"array([445.66178388, 502.65871206])"
18914,"array([-3892.95827484, -5464.50349925])"
18915,"array([ 3593.29130532, -2735.78652876])"
18916,"array([5529.30673825, -382.81873396])"
18917,"array([3826.33473793, 3928.37564384])"
18918,"array([-6244.05770891, -2215.33316077])"
18919,"array([-168.79940614, 6085.65483975])"
18920,"array([-342.73145023,  -88.93121333])"
18921,"array([ -625.7651508 , -6780.44815351])"
18922,"array([4346.64247882, 1406.89297797])"
18923,"array([-3262.99307082, -2561.75373414])"
18924,"array([466.0529238 , 362.25329552])"
18925,"array([1570.66511482, 6362.10475294])"
18926,"array([-1382.92471061,  4278.54277304])"
18927,"array([ 5996.16942132, -2311.70903478])"
18928,"array([3553.07850221,  326.75092296])"
18929,"array([-1144.87230866,  1846.0296887 ])"
18930,"array([ 1581.40203647, -3539.51572288])"
18931,"array([4215.01720141,  775.08149754])"
18932,"array([4490.53709367, 2278.09433646])"
18933,"array([2074.03920708, 7264.34829114])"
18934,"array([1189.56366817, 5620.18133324])"
18935,"array([ 2389.14763574, -2518.27689325])"
18936,"array([-2778.11215365, -4560.5512385 ])"
18937,"array([-2834.74555757,  4674.00472002])"
18938,"array([-3343.19633462, -4113.2975749 ])"
18939,"array([6675.73960813, -493.26700284])"
18940,"array([-215.9184212 , -130.28330888])"
18941,"array([-139.98362188,  -53.35933413])"
18942,"array([-343.6409355 , -860.18907996])"
18943,"array([ 488.33270838, -359.22161296])"
18944,"array([3597.72921063, 1921.83363826])"
18945,"array([5559.97186256, -709.5740508 ])"
18946,"array([ 228.16733178, -350.01549901])"
18947,"array([ 1668.242414  , -3905.60478923])"
18948,"array([2761.47615007, 7081.04009739])"
18949,"array([ -954.94469152, -3847.35797654])"
18950,"array([ 1360.15257225, -1684.45320528])"
18951,"array([ 2118.34528331, -2911.00023933])"
18952,"array([-434.7667279 , -284.00815395])"
18953,"array([ 1895.77177058, -4265.80736959])"
18954,"array([ 970.56419135, 4479.52105167])"
18955,"array([ -82.74003002, 5135.29873359])"
18956,"array([5801.63311756, 2729.98195394])"
18957,"array([-4797.07864073, -4017.55934335])"
18958,"array([-3926.47261124,   734.81448539])"
18959,"array([-2594.91013961,  3155.02109369])"
18960,"array([-7250.15833998,  1728.32057736])"
18961,"array([4022.06207393,  954.56532105])"
18962,"array([ 3944.39490797, -1231.95696088])"
18963,"array([ 6060.20306002, -2946.65577049])"
18964,"array([2226.83577263, 5995.59732165])"
18965,"array([-3108.51198575, -3914.67324713])"
18966,"array([4796.373834  , 3619.63984957])"
18967,"array([ -118.61351831, -2186.51148179])"
18968,"array([4118.18602316, 1800.6533623 ])"
18969,"array([ 1715.93690583, -4410.6040461 ])"
18970,"array([-2897.7214327 ,  2256.12243215])"
18971,"array([157.84502783,  49.77738508])"
18972,"array([  -3.24845311, -146.86487086])"
18973,"array([-387.06375969,  424.7852348 ])"
18974,"array([-4364.82690218,  2623.29924809])"
18975,"array([-3605.92126837,  2933.33064243])"
18976,"array([-2047.66193741, -4660.98655608])"
18977,"array([-5105.81889414,  2381.65537351])"
18978,"array([3290.41940751, -640.26130806])"
18979,"array([ 2134.80813237, -3267.51711845])"
18980,"array([ 2650.84157989, -3221.27505688])"
18981,"array([4945.26562335, 5109.54781111])"
18982,"array([-3013.87170036,  6053.82277477])"
18983,"array([ 302.12137582, -157.12563747])"
18984,"array([ 2168.27517766, -4294.72244326])"
18985,"array([2584.39124024, 2578.96888282])"
18986,"array([ 4897.9069792 , -1507.66709563])"
18987,"array([2819.32308553, 3435.4101725 ])"
18988,"array([-3297.46419583,  3851.77196508])"
18989,"array([ 1580.01994405, -3080.85308523])"
18990,"array([-5864.34205806,  1783.65948738])"
18991,"array([3774.88698853,  323.78942865])"
18992,"array([-5997.31861449,  1892.97986207])"
18993,"array([ 2336.20299811, -3187.185267  ])"
18994,"array([6476.6490304 ,  580.11831335])"
18995,"array([ -4.9951047 , 356.09324493])"
18996,"array([-4555.71433936,  2427.92090077])"
18997,"array([-4279.38609141,  4813.45561781])"
18998,"array([ 3316.81808759, -4691.45504314])"
18999,"array([-1909.71973377,  1718.03073098])"
19000,"array([-6389.3200234 ,  2435.75062008])"
19001,"array([-2769.00627103, -6698.83660021])"
19002,"array([-5050.46556642, -3996.85684715])"
19003,"array([-4367.3749572 , -2701.85712133])"
19004,"array([-666.00117456,  594.67244367])"
19005,"array([ 560.82075613, 2647.79564142])"
19006,"array([ 3988.7252577 , -2803.86319533])"
19007,"array([-3316.12687512,  1463.89264619])"
19008,"array([ 2044.55393001, -3628.13015307])"
19009,"array([-2321.56596269, -6389.55143457])"
19010,"array([7208.64443255, -630.45726757])"
19011,"array([4320.61024885, 1096.07754756])"
19012,"array([-562.82965938,  401.22374267])"
19013,"array([ 162.6563996 , -222.87863603])"
19014,"array([-3386.36277541,   584.68589788])"
19015,"array([ 266.43038862, 3693.31150301])"
19016,"array([3508.84765305, 4463.43567191])"
19017,"array([7257.15112866,  393.90772865])"
19018,"array([-675.50707664, 2357.36203451])"
19019,"array([ 58.34700233, 249.23331569])"
19020,"array([ 7283.32303587, -1866.30520245])"
19021,"array([-6235.43374484,  3255.52447557])"
19022,"array([335.43489499, 471.27052319])"
19023,"array([-324.79908868,  811.36383159])"
19024,"array([ 3733.44033978, -2343.93321949])"
19025,"array([-742.55141773, 6718.38771967])"
19026,"array([ 1984.32779378, -1633.34786251])"
19027,"array([-2850.52724531,  5681.14102441])"
19028,"array([ 5616.68486828, -3129.8372155 ])"
19029,"array([ 1699.02977906, -4880.73698882])"
19030,"array([  -72.0698047 , -3447.90497241])"
19031,"array([4802.16663728, 1780.11213543])"
19032,"array([-6839.61513833,   663.53077659])"
19033,"array([ 643.26508709, 4015.91704109])"
19034,"array([6771.74818524, 2015.06555864])"
19035,"array([2234.50532617, -144.48746134])"
19036,"array([-3982.38497024, -2305.57653782])"
19037,"array([  909.11202456, -5126.63064592])"
19038,"array([-4378.19915484, -2929.9388388 ])"
19039,"array([-2126.21402746, -3289.34145972])"
19040,"array([ 3235.42518136, -1334.44456752])"
19041,"array([-6898.84643866,  3081.67713659])"
19042,"array([  226.56111104, -4705.56081935])"
19043,"array([7359.6354446 , 1850.74530272])"
19044,"array([2742.15366229, 2082.55142645])"
19045,"array([-4279.95710436,  5869.90338143])"
19046,"array([-4448.77420266,  4766.54696642])"
19047,"array([4884.48719335, 3466.17381478])"
19048,"array([-539.58887847,  350.06732075])"
19049,"array([2873.49956457,  125.9950201 ])"
19050,"array([ 3660.50083252, -5551.61525123])"
19051,"array([-264.20008676, -428.44396638])"
19052,"array([-3039.01089212, -1726.09260084])"
19053,"array([3382.31724129, 1648.61997043])"
19054,"array([3443.04533643,  953.6278096 ])"
19055,"array([ 2901.67792439, -3853.28239128])"
19056,"array([-919.28950002, 4954.94147879])"
19057,"array([-786.21523838, 6150.33173154])"
19058,"array([ 5498.02924677, -3769.97832742])"
19059,"array([ 124.35019543, -267.76940333])"
19060,"array([405.57674349, 457.19705879])"
19061,"array([4740.62983045, 1878.25240568])"
19062,"array([4412.067705  , 5181.84394879])"
19063,"array([ 277.00295455, 4325.68363953])"
19064,"array([2428.95374801, 1274.57896505])"
19065,"array([-2203.11202014,    14.51457425])"
19066,"array([2085.35418113, 4647.49463443])"
19067,"array([ 3616.08971502, -1440.80326413])"
19068,"array([2752.93068441, 3043.12356178])"
19069,"array([-4580.04247969,  -838.90763614])"
19070,"array([-2555.57767628, -6087.31657982])"
19071,"array([3688.92184794, 2083.38291972])"
19072,"array([ 1442.08651848, -3201.90052256])"
19073,"array([2401.72385733, 7101.87423319])"
19074,"array([3456.90889592, 1618.63560401])"
19075,"array([-3770.34823182, -4659.24119106])"
19076,"array([-3655.86580746,  1103.72665267])"
19077,"array([ 1687.39196091, -4185.01468718])"
