# index, _pos
64232,"array([ 942.76315732, 5313.93403567])"
64233,"array([8427.30152396, 5382.50021749])"
64234,"array([-6321.75544287, -3141.2390129 ])"
64235,"array([-3361.87427016,  6085.1735491 ])"
64236,"array([ 340.44125356, 9695.935653  ])"
64237,"array([ -497.74238561, -5256.14065837])"
64238,"array([-3868.97823351,  3096.84498033])"
64239,"array([ 6080.01587916, -3357.05677951])"
64240,"array([ 7172.19214205, -8483.31472672])"
64241,"array([3585.41689227,  656.15033714])"
64242,"array([ 2060.6482778 , -2925.69421386])"
64243,"array([-8222.06499919,  2385.6295761 ])"
64244,"array([ 291.31104601, 1004.37488622])"
64245,"array([5263.74093724, 3763.07978978])"
64246,"array([ 5035.39209894, -5749.83366395])"
64247,"array([-7407.85871042, -6174.86228803])"
64248,"array([ 3050.62157527, -9489.29352948])"
64249,"array([ 3143.87089336, -8335.72559341])"
64250,"array([-2664.8083163 ,  3240.46215392])"
64251,"array([ 5461.83680551, -7463.08913561])"
64252,"array([ 6772.52239185, -5955.70011495])"
64253,"array([-1530.01073217, -6775.31910048])"
64254,"array([1526.88950619, 7191.23836959])"
64255,"array([-4816.298497  ,  1721.53930462])"
64256,"array([ 4977.9395541 , -4185.47036622])"
64257,"array([-5885.2778911 ,  7312.24594837])"
64258,"array([ 7098.69296569, -5371.42403231])"
64259,"array([-3708.81455184,  7063.64241237])"
64260,"array([ 7894.4336336 , -3210.56646598])"
64261,"array([-2115.08251226,  8184.46182213])"
64262,"array([5055.66464346, 3824.76621864])"
64263,"array([7768.95112303,   41.40724158])"
64264,"array([-1829.22840619,  2108.6592147 ])"
64265,"array([3822.87576767, 2480.22117411])"
64266,"array([ 3302.61020525, -7774.85177325])"
64267,"array([  2768.58628811, -10573.97421343])"
64268,"array([-8632.29918978,   519.54117983])"
64269,"array([ 8204.96581504, -5138.04969817])"
64270,"array([-7720.232403,  5754.718952])"
64271,"array([ -571.400737  , 10400.48335197])"
64272,"array([ 2678.69621712, -6285.46358703])"
64273,"array([7520.2801017 , 7865.16464273])"
64274,"array([4325.37823597, 2359.50594016])"
64275,"array([5441.04389581, 7653.59342977])"
64276,"array([-406.89180273, 7555.78542457])"
64277,"array([-9464.77066472, -2711.92811558])"
64278,"array([-2076.00043913,  7590.45464012])"
64279,"array([ 8782.4739001, -5505.346314 ])"
64280,"array([2534.70387157, 8138.76255668])"
64281,"array([3509.91241135, 8610.22817192])"
64282,"array([-7673.52518763, -4660.46307817])"
64283,"array([ 1528.81372276, -6766.48371298])"
64284,"array([ 1125.28794129, -8779.58102162])"
64285,"array([ 3558.27538234, -1244.79767107])"
64286,"array([ 2774.17450233, -7561.81301741])"
64287,"array([3358.30598392, 1147.21366005])"
64288,"array([ 3185.26269326, -2120.48593235])"
64289,"array([  536.23844129, 10615.98513057])"
64290,"array([-8296.17021785,  2915.35093882])"
64291,"array([ 8539.84377467, -2001.36359582])"
64292,"array([-8080.52233702,  4416.32919955])"
64293,"array([ 6725.09368065, -5597.41012854])"
64294,"array([-349.44077125, 6685.39700938])"
64295,"array([4599.20575797, 1552.73158783])"
64296,"array([-7388.2386486 , -1826.56662197])"
64297,"array([-6805.45075035,  4835.15321801])"
64298,"array([1189.74856588, -263.49023794])"
64299,"array([1284.45100692, 4066.49960507])"
64300,"array([-2166.44177068, -5878.85951836])"
64301,"array([ 5272.14249211, -3416.05000019])"
64302,"array([4745.82335237, 6207.30001302])"
64303,"array([6289.68090683, 1192.48033557])"
64304,"array([-2729.90300872, 10474.511057  ])"
64305,"array([4910.7535943 , 2728.68939615])"
64306,"array([-7572.29767306,  3102.02242177])"
64307,"array([4105.11381477, 6410.54554381])"
64308,"array([  87.51626529, 8563.56114515])"
64309,"array([-5701.42945   , -4458.86539027])"
64310,"array([ 2366.96988759, -2508.82003913])"
64311,"array([-3941.82461288,  3541.88921496])"
64312,"array([-1072.0497236 ,  4184.60819335])"
64313,"array([ 1644.21686797, -3849.71946321])"
64314,"array([ 3060.20137068, -8364.84950492])"
64315,"array([-10636.29575345,   1431.54121532])"
64316,"array([ 5156.23382477, -4584.2672175 ])"
64317,"array([ 7149.10359127, -5674.34136482])"
64318,"array([-1256.11774127, -6680.10227299])"
64319,"array([-1263.75662647, -9306.48978266])"
64320,"array([3203.21308973, 2331.08945183])"
64321,"array([ 5399.43713993, -3811.07995855])"
64322,"array([-9510.72250972, -1987.66787792])"
64323,"array([-4029.68352893,  9430.03365297])"
64324,"array([7698.10312319, -220.04166351])"
64325,"array([-5855.51539801,   391.027669  ])"
64326,"array([8343.58565758, 5052.53060709])"
64327,"array([ 3651.49255018, -2065.35533617])"
64328,"array([-5340.24216416, -4660.94989351])"
64329,"array([ 6051.82322419, -4268.65742848])"
64330,"array([ 8492.19118244, -5135.78016552])"
64331,"array([-8244.94674545,  6029.20853608])"
64332,"array([193.99007983, 562.42800598])"
64333,"array([-3259.91846417,  -771.27549795])"
64334,"array([ 5580.65368627, -6169.69579365])"
64335,"array([8749.34903012, -645.52087194])"
64336,"array([10319.23463591,  -544.57763158])"
64337,"array([-7561.98712124, -2558.92284953])"
64338,"array([-1959.1175239 ,  2288.50357362])"
64339,"array([-7596.18503747,    66.88850133])"
64340,"array([10108.14915131, -2901.35475611])"
64341,"array([-5642.38457823, -2861.84167225])"
64342,"array([-6806.45932623, -2235.79297074])"
64343,"array([ 5163.33783246, -8588.68537909])"
64344,"array([ 274.87383547, 7100.45237789])"
64345,"array([-2920.44591702,  6800.98256267])"
64346,"array([ 2277.37015402, 10377.0552724 ])"
64347,"array([ 6276.55977814, -2950.18394927])"
64348,"array([ 3011.54703035, -5327.66832366])"
64349,"array([-8993.68321459,  3472.29634988])"
64350,"array([ -68.45864749, 3283.69217083])"
64351,"array([-4620.32800883, -4821.62117543])"
64352,"array([ 717.39332488, -350.30401211])"
64353,"array([5828.16939383, -374.65472351])"
64354,"array([-5637.57567798, -1777.66932629])"
64355,"array([  488.2323505 , 10057.89663313])"
64356,"array([-4048.41700126,  -670.36319972])"
64357,"array([-4813.31392783,  3915.35225358])"
64358,"array([2932.18744525, 4603.06921031])"
64359,"array([-5622.81379942,  -711.58256696])"
64360,"array([5065.37987582, 3609.87193562])"
64361,"array([9806.94815431, 3907.8801218 ])"
64362,"array([6650.7169569 , 3282.23378356])"
64363,"array([ 7098.41695936, -2301.46831502])"
64364,"array([1770.93368596, 3778.87638192])"
64365,"array([-4062.60196082, -4085.51433943])"
64366,"array([-2046.89593987, -3663.98040837])"
64367,"array([9452.27066826, 4329.10280417])"
64368,"array([ 9773.85549203, -1800.09183548])"
64369,"array([-7034.3888078 ,  1197.96656079])"
64370,"array([6675.26773449, 2435.53828384])"
64371,"array([ 3039.0805415, -4258.7005362])"
64372,"array([-2856.00781099,   540.66803217])"
64373,"array([-1090.01793677, 10541.30469618])"
64374,"array([-269.09072681, 6434.47621038])"
64375,"array([   -77.00141612, -10120.47342387])"
64376,"array([11025.98026136, -1311.06329148])"
64377,"array([8861.28756591, 6905.21483423])"
64378,"array([-5158.96221339,  3896.73131947])"
64379,"array([-2357.93913872, -7224.76081676])"
64380,"array([6027.83664412, 2970.80027692])"
64381,"array([9146.67418514, -490.34452174])"
64382,"array([5105.17094453,  739.1759588 ])"
64383,"array([1171.04909109, -161.0690058 ])"
64384,"array([ 1430.97810471, -9693.9060621 ])"
64385,"array([798.19435727, 248.72931237])"
64386,"array([  3291.61800963, -10397.68574132])"
64387,"array([ 5578.69659032, -8283.33955547])"
64388,"array([ 6194.59194031, -1453.78884997])"
64389,"array([-5543.91473973,  3393.90497379])"
64390,"array([-5689.85628098, -7056.52095467])"
64391,"array([658.08714999, 365.52704222])"
64392,"array([1705.45907696,  -31.15328811])"
64393,"array([ -977.5829038 , -4674.20507985])"
64394,"array([  599.02969513, -1101.301227  ])"
64395,"array([-1682.21517587, -6058.5059238 ])"
64396,"array([ 8447.5966879, -3575.9417694])"
64397,"array([ 7390.33546121, -8140.54309631])"
64398,"array([-8076.02699137,  6863.43378116])"
64399,"array([10703.40486827,   904.19054693])"
64400,"array([428.30122913, 859.98665882])"
64401,"array([-5427.232006  ,  8212.84957286])"
64402,"array([3146.70558515,  408.78144806])"
64403,"array([-9213.11446703,  1562.34756649])"
64404,"array([ 903.43290063, 1233.64319718])"
64405,"array([ 4551.74919161, -7859.04076882])"
64406,"array([1717.06891433, 5904.75218411])"
64407,"array([-3716.99983336, -2134.37646423])"
64408,"array([3298.1868648, 3074.7575532])"
64409,"array([ -702.53551635, -8637.33296645])"
64410,"array([-7885.7916455 , -4772.77282684])"
64411,"array([ 7183.96188369, -1980.25364858])"
64412,"array([ 533.48329257, 4045.47471818])"
64413,"array([-8209.71182178, -3025.82293007])"
64414,"array([-1905.73323893, -3688.10297573])"
64415,"array([1010.14897585, 3222.66264435])"
64416,"array([-1123.95071423, -8476.3469369 ])"
64417,"array([-4619.65952281,   804.91048985])"
64418,"array([6247.32957879, 6817.24378997])"
64419,"array([-1771.4726307 , -2610.82515871])"
64420,"array([4484.68658471, 2215.38768171])"
64421,"array([-444.75352768, -865.34821467])"
64422,"array([1074.52243349,  388.43841345])"
64423,"array([-5037.74066704,  1085.74874274])"
64424,"array([-1650.96811202,  6656.03096614])"
64425,"array([-3622.39305588,   -43.99855652])"
64426,"array([367.4247367 , 129.05171902])"
64427,"array([ 1132.43292314, -8012.86377252])"
64428,"array([-5322.8295658 ,  4732.25223428])"
64429,"array([-2920.52052352,  2327.98882153])"
64430,"array([1140.40022644, -939.35245762])"
64431,"array([4985.7179087 , 7887.98098643])"
64432,"array([1965.57343038, 6468.17809838])"
64433,"array([-5549.63849629,  1687.32146776])"
64434,"array([-5269.5615729, -2644.704314 ])"
64435,"array([2267.36185555, 8099.58878547])"
64436,"array([-4024.83618897, -1682.96380191])"
64437,"array([-96.38482154, 587.83295884])"
64438,"array([10750.39558092,  2796.89525691])"
64439,"array([-8926.77530006,  -195.87174021])"
64440,"array([4866.93313957, 2003.58463116])"
64441,"array([ 1001.52126249, -4617.85213765])"
64442,"array([9047.30339097, 2801.70734257])"
64443,"array([-2332.92735293,  4961.35880514])"
64444,"array([7375.6856985 ,  885.32375063])"
64445,"array([4428.25003067, 7111.60505694])"
64446,"array([ 3192.77965834, -1159.12136209])"
64447,"array([514.42077964, 483.05830517])"
64448,"array([3541.70127954, 7921.74875659])"
64449,"array([8074.65279776, -213.85730856])"
64450,"array([3288.3670339 , 8570.11015762])"
64451,"array([ 2700.82776204, -3408.43790441])"
64452,"array([744.77938947, 319.30479198])"
64453,"array([5542.53054881, 2822.31678745])"
64454,"array([-4271.08335412,  9944.47358992])"
64455,"array([-6806.66873724, -4714.72596037])"
64456,"array([ 6582.8288338 , -7153.39191692])"
64457,"array([2629.04938887, 3355.60397659])"
64458,"array([5785.57257403, 3102.44228006])"
64459,"array([4690.4370805 ,  597.26839416])"
64460,"array([ 4080.40176555, -3672.07494458])"
64461,"array([-4681.17351216,   392.72018732])"
64462,"array([4707.38602034, 5579.07516706])"
64463,"array([-8088.11995216, -4012.9006086 ])"
64464,"array([2603.56300079, 9050.34103965])"
64465,"array([ 874.36938894, 4345.56616605])"
64466,"array([-2748.12627089,  8762.13258605])"
64467,"array([ 9337.94508236, -2539.69326544])"
64468,"array([-4850.66423787,  5239.20231411])"
64469,"array([5543.12203297, -653.60250495])"
64470,"array([-3771.44813357,   -35.52371751])"
64471,"array([-2554.41240045,  1236.35486517])"
64472,"array([   776.56738219, -10568.70399125])"
64473,"array([ 4161.10262972, -1630.0416913 ])"
64474,"array([ 1980.55553684, -4868.12804658])"
64475,"array([ 6933.43337244, -4692.04724051])"
64476,"array([ 9582.24426197, -1139.49633479])"
64477,"array([608.72463292,  70.69173536])"
64478,"array([-5523.60378366,  -340.97995096])"
64479,"array([ 5745.4663738 , -1122.20328681])"
64480,"array([ 666.0060783 , 6295.90840653])"
64481,"array([ 7608.75290804, -2367.43804393])"
64482,"array([ 488.77341613, 8852.97169148])"
64483,"array([-2678.1447967 ,  1508.39453092])"
64484,"array([ 9618.91778936, -1388.52859281])"
64485,"array([832.50049708,  58.18171458])"
64486,"array([-2946.42804566,  1891.8640685 ])"
64487,"array([-5888.35335275, -3940.22046169])"
64488,"array([-3153.35132069, -1887.35597018])"
64489,"array([-8738.29489741, -3278.48936609])"
64490,"array([-5064.15256121, -6117.07468302])"
64491,"array([2554.11447148, 7873.33415635])"
64492,"array([-1448.85566593,  4383.89380307])"
64493,"array([ 424.44881749, -369.47555402])"
64494,"array([3552.8204998 ,  731.27177906])"
64495,"array([8602.47070274, 4731.17190587])"
64496,"array([-413.49223689, 3539.21760036])"
64497,"array([-4193.1187067 , -6001.67642857])"
64498,"array([ 4001.83693912, -6135.20157318])"
64499,"array([7778.87620049, 6626.31148202])"
64500,"array([6939.81129156, 3139.63821224])"
64501,"array([-2340.86133176,  2142.82251697])"
64502,"array([1745.91631667, 8633.51036325])"
64503,"array([-3233.49315056,  2058.03561877])"
64504,"array([4140.28156759, 7332.27748824])"
64505,"array([ 2980.54136405, -8675.5122186 ])"
64506,"array([ 1659.27823144, -7739.98714487])"
64507,"array([223.08852944, 415.25508527])"
64508,"array([3485.05829663, 7332.94617562])"
64509,"array([-7733.4808638 ,  3072.05658923])"
64510,"array([ 8747.57343526, -6159.52997334])"
64511,"array([ 2437.90600977, -8514.97262589])"
64512,"array([ 1041.89045076, -7670.29123228])"
64513,"array([-4107.41572882,  7268.39091545])"
64514,"array([ 5207.25526511, -5164.44264042])"
64515,"array([ 528.98109328, 8386.23293457])"
64516,"array([5871.11575013, 2380.98933698])"
64517,"array([8027.85183368, 1485.76469738])"
64518,"array([4318.61065644, -186.58952262])"
64519,"array([-8849.76337898,  2730.9754236 ])"
64520,"array([ -80.04037503, 6885.49189945])"
64521,"array([ 3977.38297986, -6486.91095548])"
64522,"array([-1388.5127099, -6456.653786 ])"
64523,"array([-5284.03610041, -4103.64286937])"
64524,"array([3370.12558638, 9140.95452555])"
64525,"array([ 1386.18857042, -3325.66887471])"
64526,"array([ 2092.72125805, -4268.11545497])"
64527,"array([ 2140.23837492, -6993.5444641 ])"
64528,"array([ 2270.18751175, 10218.04943949])"
64529,"array([-5056.11641376,  3720.53690829])"
64530,"array([ 3679.84880354, -2354.75263916])"
64531,"array([ -3208.96657   , -10272.47561455])"
64532,"array([-5444.43012237, -3520.15545471])"
64533,"array([ 3603.29632853, -2444.73779405])"
64534,"array([8530.16177094, 2876.37268365])"
64535,"array([ 9142.11809645, -1876.14607847])"
64536,"array([6129.6812684 , 2308.53816857])"
64537,"array([-5943.52956417,  5473.34027496])"
64538,"array([ -749.45997594, -7605.69753443])"
64539,"array([ -544.09454947, -6578.05620296])"
64540,"array([-3000.4856036 ,  4634.96805537])"
64541,"array([-2942.93225781,  8427.91332935])"
64542,"array([-2019.01527556,  7648.47757263])"
64543,"array([-4552.13998011,  2082.39583497])"
64544,"array([-4217.81341654,  8156.23741863])"
64545,"array([-8030.57928184,   581.67167072])"
64546,"array([1523.83455589, 5986.4160462 ])"
64547,"array([ 478.32800486, 2728.24911785])"
64548,"array([5149.21546491, 9070.12746954])"
64549,"array([6325.10139308, 1441.14232116])"
64550,"array([ 1256.93145443, -3355.48200728])"
64551,"array([2522.18878844, 8906.66612892])"
64552,"array([ -53.68692734, 5755.79780107])"
64553,"array([306.28061016, 911.82272791])"
64554,"array([ 8293.05430666, -3530.78953007])"
64555,"array([ 214.48526872, 1180.82624658])"
64556,"array([-7137.92073822,  4448.85019137])"
64557,"array([5139.76212973, 3077.46916402])"
64558,"array([5217.50723578, -564.10849187])"
64559,"array([-7598.90044301,  6698.92516236])"
64560,"array([ -916.63456129, -6604.86426154])"
64561,"array([8847.8626016 , 5477.28509249])"
64562,"array([ 9375.12288956, -2680.84674937])"
64563,"array([1809.94980638, 6355.76442492])"
64564,"array([6468.03374791, -328.31923033])"
64565,"array([-2094.30678948,  5981.93666846])"
64566,"array([-7622.00940218, -2418.24148822])"
64567,"array([ 1500.07651997, -4131.34633569])"
64568,"array([-3179.20501542, -8355.26034648])"
64569,"array([-346.09647756, 4536.21220922])"
64570,"array([-5724.51788152,  4042.5055479 ])"
64571,"array([ 7705.77474283, -7572.44681206])"
64572,"array([ 762.2851472 , 7836.57596816])"
64573,"array([-4751.04848639, -2311.58740968])"
64574,"array([-8966.76697174,   312.95867042])"
64575,"array([2191.53527194, 2717.5903032 ])"
64576,"array([-8879.83446773,  2510.80770006])"
64577,"array([1311.94268654, -413.44862121])"
64578,"array([ 5848.31151545, -5103.57734034])"
64579,"array([-357.46455645, -232.46584945])"
64580,"array([ 4791.67641844, -5516.76428048])"
64581,"array([-633.16562523, -381.30511139])"
